"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","modo","gostou","maxdb","id_cliente"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,80.5698719057334,-10.1984904038278,73.3482069632098,0,232998,2021,"N/A",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.0629217434588,-6.99343089724448,78.7151999835536,0,206381,2021,"f",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,113.568809789648,-6.31287988205798,67.6384872604381,18.8210840224503,325248,2014,"b",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,95.6173614999173,-8.07128851348373,12.478665909015,71.3850794072812,252623,2015,"c",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,76.2549579277773,-12.9748863363787,76.4135253588936,0,199875,2021,"F",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,98.3195044432409,-6.3591621796428,20.9002010787293,79.2278922203154,265171,2012,"A",TRUE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105.19700784607,-8.99152537811279,72.6015926319044,0,216316,2021,"e",TRUE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67.9133379007767,-8.47917662682358,81.9446707884284,0,177279,2016,"G",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95.9204476270558,-9.08755340634831,80.6771251055788,0,192811,2016,"E",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,106.497782740427,-6.47926899909806,18.690801756786,76.4255010089475,265981,2004,"b",TRUE,0,"#ID2828"
"Nenhuma",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.309410123871,-7.0082998424252,77.9196332354024,16.9753540230685,266626,2018,"B",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,95.3471722305679,-15.852663750183,75.3246939066406,0,282983,1996,"G#",FALSE,0,"#ID2828"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,89.7148113198617,-7.36813611552661,78.9778637869224,0,289131,2014,"c",TRUE,0,"#ID2828"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107.126697939065,-6.26339861614972,81.4834982336865,0,170724,2010,"N/A",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,121.838096789981,-7.23651781615748,41.0154109596363,0,262714,1950,"C",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,106.737659963356,-7.59967698809809,17.0826085366152,60.0031044748837,190460,2006,"d",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,119.210776629813,-6.75785706113138,47.8969141197944,0,381531,1954,"A",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,108.008400964013,-12.5602648255663,72.0281619159076,0,235951,1991,"D",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.0449385865464,-10.1669557126362,92.2402035174857,0,173620,2020,"F",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,112.536722118015,-8.03875838757065,17.8523990488673,57.8050348442357,273966,2017,"G",TRUE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,123.313724644143,-5.77884001723376,14.6514211311416,0,311446,1951,"d",TRUE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,79.4500578673155,-13.5705149870986,81.9495065834461,0,233917,2021,"N/A",FALSE,0,"#ID2828"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,120.712010370218,-10.6780358360935,41.3958176132935,0,376290,1944,"c#",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,68.7996999912089,-12.7535698189024,0,0,285759,2011,"N/A",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94.2679342972151,-6.95303631549076,66.3691001405694,0,167414,2017,"A",FALSE,0,"#ID2828"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,124.374352734137,-11.1489952042619,42.0692710477872,0,196370,1939,"C",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,91.5929674967924,-7.76773886959072,77.4516372385122,0,219564,2016,"D",FALSE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,126.032987905261,-6.62244945021112,73.0447983118965,0,275077,2019,"d#",FALSE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,169.917615248526,-8.73269775026326,69.6001627700618,28.2136778013573,248831,1984,"G",TRUE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.884774037605,-5.37308381394996,22.3164369508386,64.5148187599371,173196,2011,"A#",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,118.546683467968,-6.49456945553812,17.9033764469413,61.8714325234769,206871,2020,"c#",TRUE,0,"#ID2828"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,91.9198559802884,-4.94158502679582,72.3282567982851,0,205119,2021,"N/A",FALSE,0,"#ID2828"
"Eletrônica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101.502165977542,-5.80634619927351,67.7015828165956,0,284990,1996,"B",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,93.6081107267682,-10.4991334610012,69.5662779627406,0,235665,1976,"C",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,100.823708937694,-7.5411281894099,16.8757359336364,74.5881493365242,180157,2008,"d#",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,121.496088431159,-11.6342375387933,42.9778741846178,0,308184,1996,"F",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.672128909622,-7.81406293123217,22.3169956221732,80.2060906939487,250683,2013,"a#",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,107.309071796595,-6.56689252634684,75.9922864752096,0,207242,2014,"C#",FALSE,0,"#ID2828"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,129.683451995073,-8.15142990288928,70.9752967501158,0,244636,2006,"D",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,122.909742776891,-7.13858524784171,70.6007270557144,20.5369875178717,56932,2002,"G#",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,132.932044805231,-5.9707420723972,66.4345802575538,0,231982,2021,"A",FALSE,0,"#ID2828"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,124.905677068669,-12.063725686632,29.0943360506407,0,493275,1961,"b",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,115.507599188395,-6.32430358810808,57.4631411571526,0,179955,2018,"a",TRUE,0,"#ID2828"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,110.9820233079,-6.04470121196741,75.9271014190085,0,290511,2008,"c",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,84.1879278072439,-9.67842026272858,77.681032154173,0,189654,2017,"F",TRUE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,121.640653039205,-8.37028548845157,34.2282532360429,0,295308,1946,"G",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,70.9449569807211,-9.74380927282096,74.0938989728976,0,235764,1993,"g",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,133.837367251233,-9.4135479494576,68.7030022177127,0,256590,1976,"C",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,104.49116067663,-8.93726078506348,73.6247196502531,0,236721,2013,"D",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,97.3266702505879,-7.08820699653563,18.7829815466494,74.2897674086377,250964,2012,"E",TRUE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,160.810275045806,-7.64062683537584,59.1840785563687,20.9869165602779,170140,2019,"e",TRUE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,110.502291765109,-7.14392852164885,80.2307499414968,24.7545060336529,230047,2014,"D",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,107.68709383748,-6.12361740900558,18.8845378767133,68.3953314652763,255806,2009,"a",TRUE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,112.851200259795,-5.11202228590169,70.4932181793945,19.1608474542627,243293,2007,"g",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107.887233144171,-7.90799774772373,17.8119451777011,55.5022893903754,275631,2003,"g#",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,98.4521755485569,-6.63571838124319,13.4905190420302,62.9491149993469,268743,2011,"c#",TRUE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,118.152830255619,-8.46176625972268,80.0560792234216,0,184007,2004,"b",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97.049126797888,-7.12067689287883,76.1463905587176,0,181462,2019,"f",FALSE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,117.189038603232,-7.93930596105034,72.7522564407726,16.1307376939893,229950,2016,"B",FALSE,0,"#ID2828"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,107.888392759484,-7.20197343684828,81.587944953428,0,284134,2012,"g#",FALSE,0,"#ID2828"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,111.806898194949,-6.72836309808566,76.3022331681567,21.2439974021348,283633,2005,"c",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,146.562928486854,-5.48568546422357,61.5428638873532,0,191744,2019,"f",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,93.2055556309304,-7.52394568108611,19.006922145354,80.4885631362138,212390,2016,"G#",TRUE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,121.967924559767,-10.9933935978676,49.4916368532868,0,522607,1972,"D#",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84.4320105239266,-5.73110341399784,83.4448434284068,0,170407,2018,"A#",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107.114038335398,-7.43467038016686,80.4328664504016,0,216930,2001,"f#",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,112.126871853667,-4.59881837246662,17.6630082597388,84.1352586689455,236800,2007,"d",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,140.71570334478,-8.11663366615263,25.8583072942305,59.6438607026098,233268,2008,"N/A",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,125.491934082148,-27.7967814201829,0,0,170808,1982,"C",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,94.4959784154106,-6.5556479909765,13.545409525738,59.0064713204764,212799,2018,"A#",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,118.580195849839,-5.67821974664822,45.5115150839794,0,492895,1950,"D#",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,80.5128233542533,-11.6484462691981,83.5789152418004,0,198908,2019,"b",TRUE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,96.3783876742656,-13.702392584477,78.1666910887093,0,207498,2019,"f",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,112.49949658682,-8.59543247081313,40.6101432549946,0,310706,1942,"F",TRUE,0,"#ID2828"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,110.619884527725,-6.57270339824814,79.0186942477075,0,287848,2009,"f#",TRUE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,103.203804148024,-6.7902408898302,19.1914935215186,66.9190006933041,181446,2012,"e",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,109.925040011815,-10.1439630352103,70.5463390391293,0,243061,2010,"d#",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,170.00745845696,-6.41095796307934,58.6165464201364,0,150746,2017,"G#",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,84.2389567326873,-6.96851683180185,22.5621612291986,62.4318025395925,201902,2009,"e",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,121.168946592896,-6.2235835714755,62.5601889763206,0,198332,2018,"e",TRUE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,132.14734034263,-7.71143923786668,36.9831011109914,0,419261,1940,"C#",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,117.095244733519,-5.1115449575888,41.9516973947234,0,487249,1958,"a#",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,107.484895043913,-8.99146570586817,79.0601282006996,0,124042,1995,"f",TRUE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,105.877873088697,-6.66226132915929,17.9818752015847,65.0741778041564,233711,2009,"A",FALSE,0,"#ID2828"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,100.632059179851,-4.99720849348807,74.8009718616583,0,213069,2014,"A#",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,119.083483604276,-6.47520951955736,74.6496411109152,18.8770844693314,217356,2010,"A#",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,86.9691917124632,-8.73260675317019,14.9376462486305,68.9849474364486,177969,2000,"D#",FALSE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106.293635254353,-9.78082230476179,74.6589333783067,0,183707,1980,"D",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,132.166620670419,-12.1658902887878,47.5502765348539,0,350185,1994,"a#",FALSE,0,"#ID2828"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,116.866878831353,-7.88228584844671,81.1103508366452,12.3047344624864,294818,1994,"C",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.705818452936,-6.55659384353075,63.3216272290134,0,186176,2019,"a",FALSE,0,"#ID2828"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,115.663334210625,-7.48171519910972,73.679023658915,21.0317244470611,217029,2013,"b",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116.501662470588,-7.47676511063303,68.0986795980448,0,267548,2000,"F",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,129.21756484392,-9.06921796906793,32.2906528868025,0,397901,2017,"f",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,125.526713379064,-6.7502678709341,41.8416313258786,0,46227,1962,"A#",TRUE,0,"#ID2828"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,96.560115723006,-12.0417079491169,79.0419243381527,0,196985,2021,"a#",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,108.368956262052,-7.92738346261441,14.4642102460599,66.8631891198102,322616,2003,"N/A",FALSE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,117.766555955445,-5.84113878624995,72.0914366852521,20.3161208663953,213802,1993,"d",TRUE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62.9064108174994,-7.77253192241742,70.7222575547724,0,196702,2017,"A",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,86.8790093579315,-6.63925837134439,74.2451209607585,0,238358,2020,"A#",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,101.515628115933,-5.71380501454073,16.2521587170364,54.8859555258568,150953,2008,"d",TRUE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,112.459661346398,-7.93450293209796,75.421515982347,20.3573370614081,152734,2007,"E",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,108.90352780402,-7.76659397088646,17.4004640359778,69.5757178770102,289111,2011,"c",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,93.727632208594,-7.0968161781208,77.1630259363777,0,152462,1993,"F",FALSE,0,"#ID2828"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,117.794094736511,-8.42927624932344,68.6613008693154,0,213651,2005,"C",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,103.035132049486,-6.70954307241359,15.2662965825933,50.1379461298288,172911,1995,"a",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,106.282004105591,-6.20839526354503,68.8541486792364,0,238762,2021,"d#",TRUE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80.0675557039202,-11.2099508579015,79.392244153924,0,187717,2016,"g",FALSE,0,"#ID2828"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,121.903917299578,-5.63982923514065,70.6681251659227,0,307553,2002,"N/A",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,101.373044189,-7.10299743533601,26.5214373540352,50.7752084165979,175544,2005,"d",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,164.427464462868,-6.3300774983062,59.1325803998763,0,206650,2021,"e",TRUE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122.311848412067,-9.89409974957057,73.2004971807809,0,135809,2014,"G",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93.1023146715595,-9.70587735500178,69.1546141160088,0,214562,2013,"F",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,98.0220080321558,-4.72872807088707,18.1907268472346,51.7740236870621,248351,1998,"d#",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,128.387128124903,-17.5702574786434,0,0,359110,2021,"N/A",TRUE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100.984556085471,-8.03972188608868,71.8784856102177,0,203364,2015,"G",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,88.9435628194061,-11.0517102416939,71.571550053353,0,207955,2020,"f",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,90.6343846766951,-7.99146630883742,18.1731963302727,89.0324555469664,234578,2011,"a",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,82.5029000919251,-9.33279314824651,72.7984796218742,0,200099,2019,"N/A",FALSE,0,"#ID2828"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,129.664860776897,-7.70960179390093,80.4960259426418,0,287075,2005,"d#",FALSE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,131.70260355611,-9.43519596406643,66.7312765720247,0,320696,2001,"c",FALSE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.945643460102,-11.2584036187134,72.4646427544318,0,258481,2006,"C",FALSE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.955438940195,-5.12792426892313,66.2427614231643,0,329256,1946,"e",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,133.60018043442,-6.0477821774235,75.9044810157823,0,243142,2006,"a",TRUE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,107.101436031392,-8.44605130874239,12.2616787064871,76.825513004828,211344,2001,"F#",FALSE,0,"#ID2828"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,130.397360601059,-14.21780894069,43.3252922544949,0,605737,1916,"b",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100.733451697433,-7.93665465386277,73.5796993629911,0,172283,2017,"A",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,103.454459629842,-6.46682889615036,20.5952464058762,72.2129792763351,207947,2003,"d",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,119.665931607153,-6.81394003528297,70.1204463391826,34.5273841593917,316926,1990,"g",FALSE,0,"#ID2828"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,145.393958153163,-4.78629745465154,62.2248526156168,0,219624,2021,"C",TRUE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,125.281777457564,-7.93947018700469,75.718497762525,0,220800,2015,"e",TRUE,0,"#ID2828"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,122.781725843226,-5.23218968979282,79.1476425857279,0,132261,1999,"d#",FALSE,0,"#ID2828"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,108.327325285045,-7.73857617584338,78.097606712539,0,269087,1993,"g#",FALSE,0,"#ID2828"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,117.653877268377,-6.17260732452107,82.1703042016142,0,395783,2006,"G#",FALSE,0,"#ID2828"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,94.1604098258505,-7.0775180180726,66.8012515728307,0,189544,2019,"D#",FALSE,0,"#ID2828"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,112.353131850804,-5.09226622587175,80.0902482114978,0,253693,1971,"e",TRUE,0,"#ID2828"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.189643379345,-7.84759670212479,67.9292693487634,0,196106,2015,"E",FALSE,0,"#ID2828"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,123.274049745501,-10.5960624697413,36.1999678058473,0,390102,1950,"d",FALSE,0,"#ID2828"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,125.742321278273,-7.58449733944001,67.9107819363975,0,136445,2018,"e",TRUE,0,"#ID2828"
